GCPA,Greedy,Baseline,Better Baseline
29,20,39,32
29,20,39,28
21,21,41,28
26,20,37,30
28,19,30,25
19,19,30,24
22,22,36,27
26,22,36,28
24,19,30,26
26,19,30,23
26,19,30,26
27,22,41,26
28,21,40,26
28,19,30,27
27,19,44,26
26,22,43,29
28,20,38,26
25,21,38,28
29,22,41,28
28,22,41,29
28,21,40,26
30,21,38,25
27,22,37,28
27,19,30,25
25,19,30,28
29,19,30,25
28,19,30,26
25,19,30,27
29,19,30,26
26,19,30,24
30,22,40,28
30,21,40,27
27,22,42,27
29,23,43,28
31,21,43,25
21,21,43,31
26,21,43,24
24,21,43,29
25,21,36,24
26,21,41,27
25,22,44,25
27,21,41,26
28,19,37,25
29,21,37,30
28,19,35,26
29,21,35,30
29,21,35,25
25,19,33,27
29,22,44,28
28,22,43,29
30,20,38,27
22,20,35,28
28,22,41,27
22,8,15,9
27,19,37,27
27,20,37,24
25,20,37,23
27,20,43,28
19,19,30,26
28,23,34,28
27,19,30,25
31,19,30,24
26,20,36,27
1,1,1,1
26,20,36,29
28,20,36,28
27,22,35,32
29,22,35,26
27,22,35,29
28,22,35,30
29,21,40,23
20,19,30,27
29,22,41,27
27,19,41,27
26,21,37,28
25,22,37,26
27,22,37,25
27,21,38,27
28,21,38,27
27,21,38,27
22,8,15,8
22,8,15,10
30,21,40,30
30,22,40,26
26,22,40,26
26,21,40,25
26,22,40,27
26,22,40,26
27,22,40,28
28,22,40,25
1,1,1,1
19,1,1,1
30,23,38,28
26,20,40,28
22,1,1,1
20,1,1,1
1,1,1,1
1,1,1,1
21,1,1,1
2,1,1,1
21,1,1,1
18,1,1,1
21,1,1,1
1,1,1,1
29,20,38,26
29,20,38,27
27,20,38,28
28,20,38,27
28,20,38,25
29,20,38,24
28,20,38,30
29,20,38,29
25,20,38,27
24,22,34,28
29,22,34,27
28,22,34,28
28,22,34,30
25,22,34,28
26,22,34,27
27,22,34,29
26,22,34,30
25,22,34,28
28,22,34,28
28,22,34,29
27,22,34,28
26,22,34,24
28,22,34,28
29,20,38,23
27,20,38,28
29,20,38,28
29,20,38,27
27,20,38,27
28,20,38,27
29,20,38,26
25,20,38,27
25,20,38,24
21,20,38,24
24,20,38,26
26,20,38,28
29,20,38,25
28,20,38,26
27,20,38,24
25,20,38,28
27,20,38,30
25,20,38,26
21,20,38,26
25,19,39,25
20,20,42,28
24,22,41,26
28,20,40,28
28,20,40,28
30,20,40,29
26,20,40,28
26,22,39,29
25,22,39,29
27,20,40,30
19,7,17,8
10,7,17,7
29,22,41,28
26,21,37,29
27,21,37,29
30,21,37,29
30,22,43,28
28,22,40,27
30,20,37,28
22,21,40,24
29,19,30,23
30,22,37,28
29,22,37,30
29,19,40,29
26,19,40,25
27,20,34,28
27,17,34,25
27,17,34,28
27,17,34,28
27,20,34,28
27,17,34,29
29,19,41,30
29,19,41,27
26,23,40,29
26,23,40,29
27,20,36,29
29,20,37,26
28,19,30,26
25,19,30,26
28,19,30,27
28,19,30,22
30,19,30,29
27,17,34,26
28,21,45,26
28,21,45,26
28,21,45,27
28,21,45,26
28,21,45,29
28,21,45,24
28,21,45,27
27,20,34,25
28,21,45,27
28,18,38,29
28,18,38,28
29,20,43,25
27,19,30,26
26,21,36,26
26,22,41,27
23,22,41,29
28,22,34,31
28,21,45,25
28,21,45,30
28,21,45,26
28,22,34,27
28,22,34,29
28,21,45,27
28,22,34,28
28,19,35,27
27,20,45,27
27,20,45,27
27,20,45,26
27,20,45,26
27,20,45,26
27,20,45,25
28,21,45,25
28,19,44,27
29,20,45,27
28,21,44,26
31,20,44,25
28,22,44,29
27,22,44,28
30,22,44,30
30,22,44,26
28,22,44,28
27,20,44,27
25,21,44,29
25,19,30,26
21,2,2,2
20,1,1,1
19,2,2,2
27,22,46,27
30,20,40,28
22,22,46,29
29,19,46,29
29,21,38,27
27,19,30,27
25,20,39,27
27,21,41,28
29,22,46,28
26,22,46,27
28,21,46,31
28,21,46,26
27,21,43,26
16,1,1,1
21,1,1,1
28,21,46,27
28,21,43,27
29,20,36,28
29,20,42,27
28,20,42,28
20,20,36,27
29,20,42,28
28,22,43,29
28,22,43,27
7,5,8,6
29,18,41,24
28,22,37,29
26,22,37,26
26,20,40,28
25,20,35,26
27,20,36,26
25,21,35,25
27,22,35,28
29,21,39,28
29,19,43,27
27,22,39,28
27,21,39,30
27,21,39,26
20,20,36,29
28,20,36,28
27,21,39,29
27,22,39,30
29,19,43,24
29,21,39,29
29,19,43,28
27,22,39,27
27,21,39,29
27,21,42,29
30,19,44,26
26,20,43,27
26,21,34,24
26,21,43,30
26,21,43,27
28,20,40,30
27,21,40,30
24,21,40,29
27,21,40,25
28,21,40,29
28,20,40,30
26,22,40,30
27,22,40,27
27,20,40,30
29,21,40,29
28,22,45,26
28,20,43,28
23,20,43,27
21,21,40,28
22,22,45,27
28,22,45,28
26,20,43,30
29,21,43,29
26,21,43,28
28,20,43,30
28,20,43,31
28,20,43,31
28,21,43,26
29,22,43,27
23,11,24,17
31,21,43,24
22,11,24,17
21,11,24,16
21,11,25,20
29,22,43,31
29,22,43,24
29,22,43,30
11,11,24,15
31,21,43,29
29,21,43,26
30,22,43,26
30,22,43,28
29,21,43,29
29,21,43,26
29,21,43,27
26,22,35,29
29,21,43,27
24,22,35,29
29,23,38,26
23,9,17,12
26,20,41,27
26,20,41,27
31,21,37,29
28,21,37,25
28,21,37,27
27,20,31,24
24,20,31,28
27,21,37,25
25,20,31,27
29,21,37,26
26,21,37,27
28,22,35,28
28,22,40,30
18,3,5,3
3,3,5,3
14,7,15,8
14,7,15,8
25,21,33,26
21,1,1,1
23,18,37,23
28,18,37,22
27,22,41,28
30,20,43,28
27,20,43,28
15,1,1,1
19,19,30,27
29,23,32,28
22,20,40,30
23,20,40,30
27,20,40,30
24,21,31,30
29,23,32,28
29,21,43,32
27,22,41,29
31,22,41,28
30,22,41,26
26,22,41,27
19,1,1,1
25,22,41,29
25,22,41,26
19,1,1,1
27,20,36,27
19,1,1,1
19,1,1,1
19,1,1,1
19,1,1,1
19,1,1,1
19,1,1,1
26,22,41,26
28,22,41,26
28,22,41,27
27,22,41,28
19,1,1,1
19,1,1,1
19,1,1,1
31,22,41,27
19,1,1,1
19,1,1,1
28,22,41,26
19,1,1,1
27,20,41,28
19,1,1,1
19,1,1,1
19,1,1,1
28,22,41,29
27,22,41,27
30,22,41,31
19,1,1,1
23,18,45,29
26,20,46,27
29,22,35,32
8,1,1,1
29,22,41,26
29,22,41,24
19,1,1,1
26,22,41,30
27,22,41,29
25,22,41,26
27,22,41,28
19,1,1,1
19,1,1,1
19,1,1,1
19,1,1,1
27,22,41,28
19,1,1,1
25,22,41,29
19,1,1,1
19,1,1,1
28,22,41,28
25,22,41,27
19,1,1,1
27,22,41,28
19,1,1,1
26,22,41,26
25,22,41,29
19,1,1,1
19,1,1,1
28,22,41,25
24,22,41,29
30,22,41,27
27,22,41,29
27,22,41,28
26,22,41,26
19,1,1,1
19,1,1,1
28,22,41,28
29,22,41,25
25,22,41,25
19,1,1,1
19,1,1,1
30,22,41,28
19,1,1,1
28,22,41,26
19,1,1,1
26,22,41,25
27,22,41,26
27,22,41,27
19,1,1,1
29,22,41,29
28,22,41,30
18,1,1,1
20,1,1,1
27,22,41,27
19,1,1,1
28,22,41,28
19,1,1,1
30,22,41,25
1,1,1,1
27,21,40,29
27,21,40,28
29,22,41,29
27,22,41,25
19,1,1,1
19,1,1,1
19,1,1,1
27,22,41,28
19,1,1,1
23,22,41,28
19,1,1,1
19,1,1,1
28,22,41,27
26,22,41,26
19,1,1,1
26,22,41,27
28,22,41,27
28,22,41,26
19,1,1,1
23,22,41,26
19,1,1,1
19,1,1,1
28,22,41,30
19,1,1,1
19,1,1,1
27,22,41,29
28,22,41,28
26,22,41,29
27,22,41,27
19,1,1,1
19,1,1,1
28,22,41,26
25,22,41,27
19,1,1,1
15,1,1,1
17,11,25,14
29,21,38,28
26,19,36,27
28,22,41,27
19,1,1,1
30,22,41,26
19,1,1,1
19,1,1,1
29,22,41,29
30,22,41,29
26,19,36,26
27,21,40,27
27,21,40,24
27,21,40,28
27,21,40,27
28,20,38,27
21,7,16,8
22,7,16,9
22,15,32,23
24,15,32,19
23,23,40,27
28,20,38,26
23,23,40,27
23,23,40,29
23,23,40,30
23,23,40,32
23,23,40,27
23,19,34,27
19,19,34,27
23,23,40,27
28,20,38,29
23,23,40,32
28,20,35,24
23,23,40,28
23,23,40,27
23,23,40,31
23,23,40,30
23,23,40,26
23,23,40,28
23,23,40,28
23,23,40,26
23,23,40,31
23,23,40,30
23,23,40,28
23,23,40,34
23,23,40,27
23,23,40,27
23,23,40,27
23,23,40,29
23,23,40,27
23,23,40,28
23,23,40,28
23,23,40,29
23,23,40,29
23,23,40,25
23,23,40,27
23,23,40,31
23,23,40,29
23,23,40,29
23,23,40,30
23,23,40,30
28,20,38,29
23,23,40,29
26,20,40,24
25,20,40,29
23,23,40,29
23,23,40,29
31,21,38,27
31,21,38,29
19,1,1,1
19,1,1,1
31,22,36,26
26,20,35,24
31,22,36,29
31,22,36,28
31,22,36,29
31,22,36,27
28,20,38,29
29,22,40,27
26,19,38,27
20,1,1,1
8,1,1,1
28,20,38,28
20,19,38,29
28,20,38,30
28,20,38,31
21,1,1,1
21,1,1,1
19,1,1,1
21,1,1,1
28,22,40,26
20,1,1,1
31,21,43,27
29,21,43,28
23,3,6,3
20,3,6,3
22,1,1,1
16,12,24,14
21,12,24,15
12,12,24,13
12,12,24,14
26,12,24,15
24,12,24,12
21,21,40,29
21,21,40,28
29,21,40,27
23,21,43,25
21,21,43,31
27,22,38,29
30,22,38,30
29,20,43,26
21,1,1,1
30,21,43,28
26,20,47,26
28,20,47,26
27,20,47,25
30,21,43,29
30,21,43,26
30,21,43,23
30,21,43,25
30,21,43,27
30,21,43,27
30,21,43,24
30,21,43,26
30,21,43,27
30,21,43,26
30,21,43,27
30,21,43,27
30,21,43,29
29,22,43,31
27,22,43,26
25,22,43,28
20,1,1,1
26,22,41,24
25,22,41,28
28,22,41,27
29,22,41,26
26,22,41,28
25,19,41,30
25,19,41,28
25,19,41,25
25,19,41,27
25,19,41,27
25,19,41,29
25,19,41,31
25,19,41,30
28,21,39,32
27,21,41,25
29,21,41,30
27,21,41,30
24,21,41,28
25,21,41,31
28,21,41,26
21,21,41,24
28,21,41,29
28,21,41,30
29,21,41,25
27,21,41,30
28,21,41,26
28,21,41,26
26,21,41,27
24,21,41,27
28,21,41,26
27,22,41,28
24,19,43,29
26,21,43,29
29,21,43,26
28,21,43,28
25,21,43,29
27,21,43,28
27,19,43,26
27,19,43,26
29,21,43,26
29,21,43,28
29,21,43,27
24,20,41,31
27,20,41,29
26,20,41,29
26,20,41,28
31,20,41,30
27,20,41,28
27,20,41,27
26,20,41,30
27,20,41,28
27,20,41,28
22,20,41,28
30,20,41,29
26,20,41,27
29,20,41,30
26,20,41,28
28,20,41,26
24,20,41,29
28,20,41,29
26,20,41,28
26,20,41,30
27,21,39,24
27,21,39,26
27,21,39,31
27,21,39,30
27,21,39,27
27,21,39,28
27,21,39,29
22,22,39,28
22,22,39,29
22,22,39,30
22,22,39,29
22,22,39,29
22,22,39,28
22,22,39,30
22,22,39,32
22,22,39,27
22,22,39,28
22,22,39,28
22,22,39,29
29,21,41,26
26,21,41,25
28,21,41,26
27,21,41,27
26,21,41,25
29,21,41,26
26,21,41,30
20,21,41,26
29,21,41,26
28,21,41,28
22,21,41,26
26,21,41,26
27,21,41,27
24,21,41,24
24,21,41,24
24,21,41,29
28,21,41,25
21,21,41,28
25,21,41,27
26,20,34,29
26,20,34,27
27,20,34,25
29,20,34,28
26,21,36,26
26,21,36,31
26,21,36,29
29,21,36,29
27,21,36,29
24,21,36,27
27,19,36,29
28,21,43,28
27,21,43,26
27,21,43,26
30,21,43,29
26,21,43,27
26,21,43,26
21,21,43,31
28,21,43,26
30,21,43,28
28,21,43,29
30,21,43,27
28,21,43,28
28,21,43,30
27,21,43,27
26,21,43,27
25,21,43,29
28,21,43,30
25,21,43,27
28,21,43,30
27,21,41,31
27,21,41,27
27,21,41,28
27,21,41,29
27,21,41,27
27,21,41,30
27,21,41,27
27,21,43,25
24,21,43,31
26,21,43,27
24,21,43,28
29,21,43,29
29,21,43,27
21,21,43,25
28,21,43,25
27,21,43,31
27,21,43,29
24,21,43,28
24,21,43,28
21,21,43,28
28,21,39,26
20,21,39,28
27,21,39,27
29,21,39,28
20,20,41,27
22,22,46,28
6,2,3,2
26,11,25,14
26,20,41,26
15,1,1,1
29,20,40,26
26,21,38,25
25,22,37,28
29,19,35,26
25,21,41,29
25,21,45,26
26,21,36,26
30,20,40,28
27,22,39,28
21,21,42,28
26,21,37,29
30,20,41,28
30,21,40,26
30,20,40,28
25,21,41,27
25,17,38,23
28,22,37,28
27,21,41,28
24,19,41,26
26,19,41,26
24,19,41,27
19,19,41,30
21,21,34,25
21,21,34,30
27,22,43,26
30,22,43,25
28,22,43,27
26,19,40,28
21,21,41,29
27,21,39,30
28,21,39,26
29,21,39,31
29,21,39,27
29,21,39,28
28,21,39,28
28,22,42,26
28,20,38,27
27,22,43,29
27,22,45,28
26,22,45,29
29,22,41,30
20,20,37,26
26,21,43,26
26,21,43,28
19,2,2,2
27,21,40,28
27,21,43,28
26,22,42,28
28,21,43,25
30,20,35,28
27,20,37,32
25,19,38,28
25,19,38,29
4,4,10,4
28,20,36,32
27,21,42,28
25,19,41,25
24,21,40,27
27,20,40,27
29,20,40,26
28,20,40,26
27,22,41,29
27,22,41,27
28,21,46,32
28,21,46,25
22,23,40,26
29,21,37,28
29,21,37,26
23,20,44,26
26,20,44,26
29,21,44,28
29,21,44,25
29,21,43,29
26,20,44,28
23,20,38,26
26,22,35,28
26,22,35,28
31,23,43,30
30,20,44,30
19,19,38,25
27,19,38,22
28,19,38,26
28,20,44,26
27,19,44,22
26,22,44,27
25,20,44,28
29,20,44,26
26,22,35,28
12,1,1,1
8,6,12,8
25,21,39,30
29,22,39,27
28,21,35,27
21,7,11,8
27,22,46,28
28,20,39,30
20,12,30,17
26,19,46,28
26,21,44,28
31,21,44,27
30,21,40,28
27,21,40,28
25,20,35,28
29,20,40,31
20,1,1,1
21,11,22,12
17,3,7,3
25,18,33,19
23,1,1,1
27,22,38,26
27,23,37,28
22,22,44,29
22,22,44,27
23,1,1,1
1,1,1,1
28,21,36,29
14,1,1,1
23,22,38,29
27,19,42,32
28,19,42,29
24,22,44,27
27,22,44,26
28,22,44,27
22,22,44,33
28,22,37,29
28,22,37,26
26,22,38,28
27,22,41,29
22,22,38,25
28,22,38,28
26,21,44,28
28,22,44,27
29,20,44,25
25,22,41,26
24,23,41,29
30,20,44,26
22,19,38,25
29,21,36,29
28,22,38,29
28,22,38,29
26,22,38,27
23,22,38,27
27,22,38,27
28,23,38,29
22,22,38,28
28,22,38,29
25,22,38,26
27,22,38,29
29,22,38,27
29,22,38,30
28,22,38,27
22,22,38,25
31,21,46,28
25,21,46,29
24,11,26,14
23,21,41,26
26,22,41,28
22,1,1,1
28,22,35,29
28,23,43,30
24,11,26,15
25,20,40,26
26,22,38,28
26,22,38,27
14,11,26,14
28,22,35,30
28,22,35,28
28,22,37,27
30,21,36,29
20,1,1,1
1,1,1,1
8,1,1,1
20,1,1,1
4,1,1,1
28,22,39,27
22,11,26,15
26,20,45,26
25,20,40,28
28,20,34,28
27,22,40,29
27,20,36,30
21,2,2,2
28,22,40,31
28,22,40,29
29,22,40,28
29,21,45,27
25,22,40,27
28,21,36,27
27,21,36,30
21,22,40,29
22,22,40,27
27,22,40,29
26,21,38,28
28,22,40,28
26,22,40,28
29,22,40,28
27,22,40,30
26,22,40,26
27,22,40,26
29,22,40,30
25,22,40,28
29,22,40,27
28,22,40,23
28,18,36,26
24,22,40,31
26,22,40,27
28,22,40,30
25,22,40,27
29,22,40,32
27,22,40,29
27,22,40,25
28,22,40,28
28,22,40,28
26,20,44,29
29,22,40,29
25,22,40,26
21,22,40,32
22,22,40,29
27,22,40,26
28,22,40,28
26,22,40,29
27,19,44,28
23,19,44,26
29,22,40,28
27,22,40,29
28,18,36,25
26,18,36,27
30,18,36,27
26,22,40,29
29,20,44,27
27,22,40,29
29,22,40,29
25,22,40,28
29,22,40,29
29,20,44,29
29,20,44,26
28,22,40,30
24,22,40,29
26,22,40,31
28,22,40,33
25,22,40,27
19,2,2,2
29,22,40,27
27,22,40,27
27,22,40,26
28,22,40,27
28,22,40,28
29,22,40,31
25,22,40,29
26,20,41,24
28,22,41,29
24,20,41,29
25,20,41,26
25,20,41,28
28,20,41,26
27,20,41,26
28,22,41,26
21,22,40,28
22,22,40,28
27,22,40,28
28,22,40,29
26,22,40,27
29,22,40,27
27,22,40,29
26,22,40,30
27,22,40,28
29,22,40,32
25,22,40,30
29,22,40,25
28,22,40,28
24,22,40,31
26,22,40,30
28,22,40,27
25,22,40,30
29,22,40,27
27,22,40,27
24,13,25,14
27,22,40,29
28,22,40,29
28,22,40,28
29,22,40,27
25,22,40,26
21,22,40,28
22,22,40,29
29,21,41,30
28,20,33,28
29,20,33,27
26,20,33,27
25,21,40,26
27,22,40,29
28,22,40,31
26,22,40,26
22,22,44,28
29,22,40,29
27,22,40,28
26,22,40,28
30,21,41,26
27,22,40,28
28,21,41,26
29,22,40,27
25,22,40,28
29,22,40,28
28,22,40,28
29,21,41,26
24,22,40,27
26,22,40,25
28,22,40,26
25,22,40,31
29,22,40,29
27,22,40,28
27,22,40,32
28,22,40,29
28,22,40,27
29,22,40,27
25,22,40,29
21,22,40,32
22,22,40,28
29,22,44,28
27,22,40,29
28,22,40,31
26,22,40,28
29,22,40,27
27,22,40,24
26,22,40,29
27,22,40,30
29,22,40,29
25,22,40,29
30,21,41,27
27,21,41,32
29,22,40,29
28,22,40,29
24,22,40,29
26,22,40,27
27,19,30,29
28,22,40,30
25,22,40,27
26,21,43,28
29,22,41,27
29,22,40,28
27,22,40,29
27,22,40,29
21,21,41,29
22,21,41,25
28,22,40,28
29,22,41,28
28,22,40,27
29,22,40,30
25,22,40,30
21,22,40,28
27,21,44,26
22,22,40,27
27,22,40,26
28,22,40,28
26,22,40,31
29,22,40,27
27,22,40,28
26,22,40,30
27,22,40,28
29,22,40,28
25,22,40,28
29,22,40,27
28,22,40,31
24,22,40,29
26,22,40,26
28,22,40,32
25,22,40,27
30,18,36,24
29,22,40,29
27,22,40,25
27,21,44,29
30,21,44,28
26,21,41,28
30,21,44,26
27,22,40,29
28,22,40,26
26,21,31,26
28,22,40,30
27,21,35,27
27,21,35,28
29,22,40,26
25,22,40,30
21,22,40,27
22,22,40,29
27,22,40,29
28,22,40,29
26,22,40,29
29,22,40,25
27,22,40,28
26,22,40,28
27,18,36,25
25,18,36,27
27,22,40,29
29,22,40,29
25,22,40,28
27,23,36,27
29,22,35,27
29,22,40,29
28,22,40,29
24,22,40,31
21,1,1,1
21,1,1,1
21,1,1,1
21,1,1,1
26,22,40,26
28,22,40,28
21,1,1,1
21,1,1,1
25,22,40,32
29,22,40,28
26,20,41,23
28,20,41,26
27,22,40,29
28,22,43,25
28,22,43,28
24,20,41,29
20,20,41,28
27,21,35,26
27,22,40,29
28,22,40,30
22,1,1,1
28,22,40,28
29,22,40,26
25,22,40,26
21,22,40,30
28,22,41,27
27,21,35,29
22,22,40,27
27,22,40,27
28,22,40,30
26,22,40,28
29,22,40,29
27,22,40,28
26,22,40,27
27,22,40,27
29,22,40,32
25,22,40,28
29,18,36,26
29,22,40,27
28,22,40,31
24,22,40,29
26,22,40,28
28,22,40,25
25,22,40,30
29,22,40,31
27,22,40,30
27,22,40,31
28,22,40,31
22,5,9,6
28,22,40,29
22,19,36,29
21,1,1,1
27,22,41,29
29,22,40,29
25,22,40,28
21,22,40,26
22,22,40,31
19,19,36,27
27,19,36,26
27,22,40,29
28,22,40,29
30,22,41,26
26,22,40,30
29,22,40,30
27,22,40,28
26,22,40,29
27,22,40,29
29,22,40,30
25,22,40,28
29,22,40,27
28,22,40,31
24,22,40,31
26,22,40,29
28,22,40,27
25,22,40,30
29,21,40,26
31,21,40,23
29,22,40,27
27,22,40,30
27,22,40,27
28,22,40,26
28,22,40,28
29,22,40,30
27,21,35,31
25,22,40,26
21,22,40,30
22,22,40,29
29,22,43,26
28,22,43,29
22,21,43,28
27,20,39,26
21,20,39,25
27,22,40,27
25,21,44,27
25,21,44,28
25,21,44,28
25,21,44,26
30,21,44,27
25,21,44,29
30,21,44,27
29,20,44,25
29,21,38,26
21,21,38,28
28,22,40,29
26,22,40,29
29,22,40,25
31,21,41,29
27,22,40,30
26,22,40,28
31,21,41,26
27,22,40,27
29,22,40,27
25,22,40,31
29,22,40,32
28,22,40,28
26,21,41,28
24,22,40,29
26,22,40,28
28,22,40,28
27,23,43,30
25,23,43,27
27,22,43,30
26,20,39,27
25,22,40,31
29,22,40,29
27,22,40,28
27,22,40,30
28,22,40,28
28,22,40,30
29,22,40,28
25,22,40,30
28,22,41,26
28,22,41,28
28,22,41,30
28,22,41,31
25,20,35,22
21,22,40,28
22,22,40,27
25,21,44,27
29,20,44,26
27,22,40,31
28,22,40,25
26,22,40,27
18,1,1,1
21,1,1,1
23,1,1,1
18,1,1,1
29,22,41,30
29,22,40,27
27,22,40,27
28,20,38,28
29,22,41,28
29,22,41,29
26,21,37,25
26,21,37,30
28,21,37,29
26,22,35,30
26,22,35,28
26,22,35,27
26,22,35,28
26,21,37,27
26,22,40,26
27,22,40,31
29,22,40,27
25,22,40,28
31,21,41,26
29,22,40,29
31,21,41,27
31,21,41,24
28,22,40,30
24,22,40,28
26,22,40,32
28,22,40,29
25,22,40,29
29,22,40,29
27,22,40,29
27,22,40,28
28,22,40,27
28,22,40,27
29,22,40,27
25,22,40,27
21,22,40,29
22,22,40,27
27,22,40,28
28,22,40,27
26,22,40,28
29,22,40,27
27,22,40,29
26,22,40,30
27,22,40,26
29,22,40,29
25,22,40,30
29,22,40,28
28,22,40,28
24,22,40,28
26,22,40,29
28,22,40,29
25,22,40,31
29,22,40,30
27,22,40,29
29,21,40,28
29,21,40,28
27,22,40,30
28,22,40,27
28,22,40,29
29,22,40,30
25,22,40,26
21,22,40,32
22,22,40,29
27,22,40,29
28,22,40,26
8,8,20,11
26,22,40,33
29,22,40,26
27,22,40,29
26,22,40,31
27,22,40,29
29,22,40,27
25,22,40,30
29,22,40,31
28,22,40,31
28,21,37,27
28,21,37,26
27,20,38,27
24,22,40,27
26,22,40,28
29,22,41,27
29,22,41,29
28,22,40,31
25,22,40,26
29,22,40,30
27,22,40,29
27,22,40,32
28,22,40,27
28,22,40,28
29,22,40,26
25,22,40,31
21,22,40,27
22,22,40,28
27,22,40,31
28,22,40,30
26,22,40,28
29,22,40,31
27,21,38,26
27,22,40,29
26,22,40,27
27,22,40,30
29,22,40,27
25,22,40,28
29,22,40,27
28,22,40,25
24,22,40,28
26,22,40,30
28,22,40,28
25,22,40,30
29,22,40,32
27,22,40,31
27,22,40,28
28,22,40,27
26,21,41,30
28,22,40,25
26,21,41,29
29,22,40,28
25,22,40,28
21,22,40,29
22,22,40,31
27,22,40,26
28,22,40,28
26,22,40,29
26,21,41,30
29,22,40,28
27,22,40,27
26,22,40,28
28,23,41,24
27,22,40,28
29,22,40,30
25,22,40,28
29,22,40,27
28,22,40,27
24,22,40,27
26,22,40,32
28,22,40,30
25,22,40,30
26,21,41,28
29,22,40,29
27,22,40,24
27,22,40,29
28,22,40,30
28,22,40,28
29,22,40,31
26,21,41,26
25,22,40,27
21,22,40,30
22,22,40,31
27,22,40,27
28,22,40,26
26,22,40,26
29,22,40,30
27,21,38,27
27,22,40,29
26,21,41,27
26,22,40,27
27,22,40,29
29,22,40,30
25,22,40,27
29,22,40,31
28,22,40,28
24,22,40,28
26,22,40,29
26,21,38,26
20,12,23,14
20,12,23,16
22,20,41,26
15,1,1,1
22,20,41,29
28,22,40,29
25,22,40,32
29,22,40,30
27,22,40,28
27,22,40,29
26,21,39,24
28,21,39,32
28,22,40,29
28,22,40,27
29,22,40,28
25,22,40,28
25,20,40,27
21,22,40,31
21,21,39,26
22,22,40,31
27,22,40,24
25,19,37,24
28,21,35,27
28,22,40,29
26,22,40,31
26,19,30,28
22,19,30,27
27,20,30,30
23,8,20,12
29,22,40,30
29,20,44,28
29,21,39,25
27,22,40,31
30,20,33,28
24,21,30,29
26,22,40,30
27,22,40,30
10,8,20,12
29,22,40,28
25,22,40,27
29,22,40,27
31,19,43,24
25,19,36,28
28,22,40,28
24,22,40,28
26,22,40,29
28,22,40,28
28,21,41,28
25,22,40,25
29,22,40,31
27,22,40,29
9,9,21,12
27,22,40,29
28,22,40,31
28,22,40,28
29,20,39,26
29,22,40,27
25,22,40,29
21,22,40,31
22,22,40,29
27,22,40,28
29,20,44,29
28,22,40,29
26,22,40,26
29,22,40,30
27,22,40,28
26,22,40,29
27,22,40,29
29,22,40,28
25,22,40,30
29,22,40,31
28,22,40,29
24,22,40,27
26,22,40,29
28,22,40,26
25,22,40,30
29,22,40,28
27,22,40,28
27,22,40,29
28,22,40,30
28,22,40,28
29,22,40,28
28,21,43,30
28,21,43,27
28,21,43,29
28,21,43,28
27,21,43,28
18,1,1,1
28,20,44,23
27,21,43,27
28,21,43,30
21,21,43,30
29,21,43,27
27,21,43,28
28,21,43,31
30,20,38,28
28,22,39,30
28,22,39,30
29,21,42,28
22,3,3,4
22,3,3,4
3,1,1,1
1,1,1,1
18,1,1,1
26,22,39,27
28,20,41,28
28,20,41,30
24,19,43,25
29,22,46,28
28,21,46,30
28,20,38,25
13,9,18,11
20,1,1,1
22,1,1,1
1,1,1,1
28,23,41,27
23,23,41,27
23,23,41,31
28,19,44,28
26,18,41,24
29,20,38,27
20,20,38,28
27,23,41,25
14,13,33,18
28,21,35,31
27,20,38,31
29,20,41,26
29,20,41,26
29,20,41,26
29,20,41,26
29,20,41,27
26,19,41,25
28,19,41,26
27,19,41,28
27,19,41,23
24,19,41,27
22,19,41,26
25,19,41,26
22,1,1,1
26,19,41,27
21,1,1,1
24,14,39,20
22,19,41,26
26,20,38,25
27,20,38,28
22,20,38,25
29,20,38,29
26,18,36,24
10,9,29,11
22,1,1,1
28,21,36,28
19,1,1,1
26,21,37,23
28,20,46,26
27,20,46,28
25,20,46,28
29,20,36,27
27,22,38,29
28,22,38,23
28,22,38,29
27,20,38,26
24,20,38,28
30,20,38,27
25,20,38,31
27,20,38,26
28,20,38,27
25,20,38,29
26,20,38,28
28,20,38,31
24,15,39,18
25,15,39,20
25,15,39,16
26,20,38,29
26,20,38,27
26,20,38,24
29,21,39,27
29,21,39,29
29,21,39,30
21,5,8,6
26,20,38,23
21,5,8,5
21,5,8,7
29,20,46,28
30,20,46,27
29,21,46,30
28,21,46,24
25,24,37,25
27,22,38,27
25,22,38,26
27,22,38,26
26,22,38,28
22,22,38,27
28,22,41,26
28,22,41,29
28,22,41,25
28,22,41,26
28,22,41,27
28,22,41,26
28,22,41,28
28,22,41,29
28,22,41,28
28,17,36,27
28,19,36,24
26,23,36,31
24,21,41,26
24,21,41,27
24,21,41,28
28,21,37,26
27,20,42,24
27,20,42,24
27,20,42,27
26,21,41,28
29,18,36,21
29,18,36,23
29,18,36,24
20,1,1,1
26,22,38,26
26,22,38,28
28,20,43,25
26,21,43,30
29,22,41,25
28,21,38,29
28,21,40,25
28,21,42,27
28,21,42,24
28,20,41,27
24,22,39,24
26,18,41,28
22,18,41,27
28,18,41,27
28,18,41,27
26,21,43,28
25,20,43,28
20,20,43,26
26,18,43,29
28,18,43,25
28,21,40,26
29,21,40,31
29,21,40,27
28,21,40,24
1,1,1,1
22,1,1,1
21,1,1,1
26,21,37,25
27,21,37,25
29,20,37,30
28,20,37,26
29,20,37,28
